ID,Tweet Text,Relevance,Information Type,Event
[1061236948646408193],"['لسة قدامك الفرصة تمتلك شقتك في أفخم وأرقي كمبوند بمدينة اكتوبر ...!!\nأسكن في كمبوند #باراديس وأستمتع بكل الخدمات  مساحات ترفيهية ، حمامات سباحة ، مناطق للجلوس بمساحات خضراء ، جميع الخدمات بجوارك ، شقتك علي بعد دقائق من نادي الصيد ""\n#سيول_الاردن']""",Not related,Not applicable,Jordan floods
[1061236730114777088],['#الكويت_حكومه_وشعب ينقل صادق العزاء والمواساة لشعب #الأردن الشقيق وصادق الدعاء لضحايا #سيول_الأردن\nونسأل الله أن يلهم ذويهم الصبر والسلوان وتمنياتنا للمصابين بشفاء العاجل\n🇰🇼*🇸🇩\n🇰🇼*🇸🇩\n🇰🇼*🇸🇩\n🇰🇼*🇸🇩'],Related,Sympathy and emotional support,Jordan floods
[1061236666290053120],"['#سيول_الاردن #_امطار_الكويت_الرياض\n\nاللهم أستودعناك الاردن و الكويت والرياض وأهلها من كل شر ..  اللَهُم سُقيَا رحمَة ، لا سُقيَا عذاب ، ولا هدْم ، ولَا غرق ، اللهم اجعله صيّباً نافعاً 🌧☔💕 الله يحفظنا من كل شر☹️🌷']",Related,Sympathy and emotional support,Jordan floods
[1061236037660409856],['وأخشى يا الله ان يكون هذا الطوفان حقاً غضب واننا رغم كل ذلك لا نَعْقل .💔💔\n\n#سيول_الاردن'],Not related,Not applicable,Jordan floods
[1061236033432489984],"['الديوان الملكي الهاشمي يعلن تنكيس علم السارية على المدخل الرئيسي للديوان الملكي لمدة ثلاثة أيام، حدادا على أرواح الضحايا من أبناء وبنات الوطن الذين داهمتهم السيول في عدد من مناطق المملكة #الأردن\n#سيول_الاردن https://t.co/lxTmgIbdEV']",Related,Other useful information,Jordan floods
[1061236023630409734],['الديوان الملكي يعلن عن تنكيس علم السارية حدادا على ضحايا السيول من أبناء وبنات الوطن \n#جو24 #اخبار_الاردن24 #الاردن24 #jo24 #الاردن_24الاخبارية #البترا #معان #سيول_الاردن\nhttps://t.co/ioog7LjfMz'],Related,Other useful information,Jordan floods
[1061235908048011267],"['#عاجل: \n\n#عاطف_الطراونة لـالغد"": لن نشكل لجان تحقق جديدة بشأن سيول الجمعة\n\n https://t.co/YNGxiHciZB \n\n#الغد #الأردن #سيول_الأردن https://t.co/pxzHHGrHld']""",Related,Other useful information,Jordan floods
[1061235703961542656],['غنيمات تعلق على فقدان إسرائيليين جنوب الأردن\n\nhttps://t.co/iNsf3axLcB\n\n#سيول_الاردن https://t.co/PsZY0UbKwW'],Related,Affected individuals,Jordan floods
[1061235645937528832],"['رحم الله من توفي بسيول الاردن ونسأل الله الشفاء للمصابين، والصبر والسلوان وعزائنا لاهلنا جميعاً.\nأصبح التعامل مع الكوارث المختلفة في الأردن بالفزعة، وهذا يكشف وهن الأجهزة المختصة في التعامل مع هذه الحالات وانعدام الجاهزية المسبقة والتنسيق فيما بينها.\n#سيول_الاردن']",Related,Sympathy and emotional support,Jordan floods
[1061235585933893632],['تحديث.. الأمن العام: هذه الطرق غير سالكة \n\nhttps://t.co/puK5OJkPKk\n \n#الغد #الأردن #سيول_الأردن https://t.co/pE4uAfGbKr'],Related,Caution and advice,Jordan floods
[1061235507412242433],"['عدد ضحايا السيول في #الأردن يرتفع إلى 12 حالة وفاة، وذلك بعد انتشال جثة طفلة في وادي الهيدان بمحافظة مادبا جنوبي العاصمة #عمان.\n.\n.\n#سيول_الاردن https://t.co/EdseQ5YFDQ']",Related,Affected individuals,Jordan floods
[1061235365112102915],"['امطري حيثُ شئتِ ،  فإن خراجكِ ليس لنا ! \n#سيول_الاردن']",Not related,Not applicable,Jordan floods
[1061235352466272256],['#سيول_الاردن الله يحفظكم ياهل الاردن استودعنا الله فيكم 🇸🇦♥️🇯🇴'],Related,Sympathy and emotional support,Jordan floods
[1061235251882659841],"['هالبلد مش حتعقل غير تا الشمال والجنوب يغرقوا \nمشان ربكم عاد بكفيكم فساد واصلحوا هالبلد ، مهو انتو و ولادكم بالبلد ، يعني إذا غرقت البلد اتو حتتضرروا \nوبعدين إذا إحنا متنا انتو وين حتلاقوا ناس زينا ؟؟؟\nعارفينكم ظالمين وفاسدين ومخلينكم مسؤولين علينا \n\nيعني عرض 5 نجوم\n#سيول_الاردن']",Related,Not applicable,Jordan floods
[1061235221708845056],['جانب من عمليات البحث التي تقوم بها كوادر الدفاع المدني #سيول_الاردن https://t.co/QEdiYLwZbP'],Related,Affected individuals,Jordan floods
[1061234743084285953],"['#سيول_الاردن\n\nاللهم حوالينا لا علينا، اللهم على الآكام والظراب وبطون الأودية ومنابت الشجر ..']",Related,Sympathy and emotional support,Jordan floods
[1061234432391237632],['الله يرحم ضحايانا #سيول_الاردن\nوربي يكون في عون اهاليهم واقاربهم وجيرانهم على هذه الفاجعة!!'],Related,Sympathy and emotional support,Jordan floods
[1061234296671924224],['يا رب رحمتك فينا. تنبيهات طقس العرب ما توقفت اليوم عن أخبار سيول ووفيات وفقدان أشخاص. \n\n#سيول_الأردن'],Related,Sympathy and emotional support,Jordan floods
[1061234201620553728],['من جهود القوات المسلحة الأردنية التي بذلت خلال مداهمة السيول للعديد من المناطق\n#الأردن #هلا_أخبار #سيول_الأردن https://t.co/9FNVWenEhC'],Related,Other useful information,Jordan floods
[1061233975576944640],['#سيول_الاردن\nليش انتم يا الارادنه حاقدين على السعوديين  حتى اجدادنا ما تحترموهم  الي يروحون عمان منشان المستشفى ايش السبب وش في قلوبكم'],Not related,Not applicable,Jordan floods
[1061233886909394945],['#سيول_الاردن\n\nبأسمك أللهم على الأردن حتى يهدأ فؤادها\nأللهم سقيا رحمه لا عذابآ https://t.co/mrP3R59H3e'],Related,Sympathy and emotional support,Jordan floods
[1061233877832925184],['#سيول_الاردن الله يحفظكم وجعلها امطار خير'],Related,Sympathy and emotional support,Jordan floods
[1061233527243620352],['شوية عقلانية 👍 #سيول_الاردن #الأردن #الطقس https://t.co/DeSH507u8i'],Not related,Not applicable,Jordan floods
[1061233512186044416],['@Sh3aib اللهم أمين\nوربي استودعتگ الاردن واهلها والكويت واهلها\nربي احفظهم من گل سوء\n#سيول_الاردن  #الكويت_تغرق'],Related,Sympathy and emotional support,Jordan floods
[1061233308795891712],['#سيول_الاردن\nاللهم نستودعك الاْردن والكويت  واهلهم اللهم اجعلها امطار خير وبركة ولاتجعلها امطار شر وضرر اللهم ألطف بالمسلمين وممتلكاتهم وأرواحهم اللهم لاتفرح بهم شامتا ولاحاقدا اللهم احمي بلاد الحرمين من السيول والهدم والزلازل والمحن\U0001f932🏻\n💚🇸🇦🇰🇼🇯🇴❤️#سيول_الاردن #الكويت_تغرق'],Related,Sympathy and emotional support,Jordan floods
[1061233260854996992],['الجو صميطه🌧❄️\n#سيول_الاردن https://t.co/fYAKXGieuv'],Not related,Not applicable,Jordan floods
[1061233243003981824],['الله يعطيهم العافية ويقويهم ويحفظهم لأهلهم ولبلدهم #سيول_الأردن https://t.co/2LzJbVvcH5'],Related,Sympathy and emotional support,Jordan floods
[1061233112380833792],['بــــــــــــــاستثناء عمان بنية تحتيه\nمتهالكه وكــــــإن الاردن هي عمان\nفيما من يسمون جــزافا مسؤولين فسياسة النعامه عنوانهم العــريض \nالـــــرؤوس بالرمل والاقفيه بالعراء\n#سيول_الاردن'],Related,Infrastructure and utilities damage,Jordan floods
[1061232897842135041],['اللهم احمي الاردن  اللهم احمي مادبا اللهم احمي معان اللهم جميع المواطنين اللهم كن مع جميع الاجهزة الامنية التي تنقذ الناس اللهم نستودعك الاردن  #سيول_الاردن'],Related,Sympathy and emotional support,Jordan floods
[1061232862647721984],['أحد كوادر نشامى الدفاع المدني أثناء البحث عن المفقودين في وادي الغدير اليوم \n#سيول_الاردن https://t.co/kJ5ojvUmEH'],Related,Affected individuals,Jordan floods
[1061232560859168769],['الارصاد الجوية : مش عارفين بس ودع اهلك وبوسهم قبل ما تطلع 😓😓\n#سيول_الاردن'],Not related,Not applicable,Jordan floods
[1061232016291717120],['مدير عام الدفاع المدني اللواء مصطفى البزايعة: لا زالت عمليات البحث مستمرة عن طفلة مفقودة بمنطقة مليح في محافظة مادبا\n\n#سيول_الاردن #الاردن24 #جو24 https://t.co/b8n4KsTCP8'],Related,Affected individuals,Jordan floods
[1061231274046750720],"['هذا هو عمله و هذا هو ما اختاره، تصوير رجال الأمن و كأنهم يقومون بشيء إعجازي غير محبذ، مثله كمثل أي عامل آخر\n\n#سيول_الأردن https://t.co/5E0ODDMhGy']",Related,Not applicable,Jordan floods
[1061231202663886848],['فعلا الواحد من كتر ما  انخنق من الوضع بطل يعرف شو يحكي!!!\nالله يرحم اللي توفوا و الله يلعن و ينتقم من كل واحد كان سبب بشكل مباشر او غير مباشر ......سواء بفساد او مساعده بعمليه فساد !!\n #سيول_الاردن'],Related,Sympathy and emotional support,Jordan floods
[1061231101232975872],['عاجل غنميات: العثور على 4 اسرائيلين فقدوا التواصل مع اسرهم والبحث جارٍ عن 2 آخرين \n#جو24 #اخبار_الاردن24 #الاردن24 #jo24 #الاردن_24الاخبارية #البترا #معان #سيول_الاردن\nhttps://t.co/4yGZoVFjHF'],Related,Affected individuals,Jordan floods
